"system.index","X","Y","aadt","cntr","cveh2011_1k","cveh2011_10k","cveh2011_100k","cveh2011_12k","cveh2011_15k","cveh2011_150k","cveh2011_20k","cveh2011_200k","cveh2011_25k","cveh2011_30k","cveh2011_45k","cveh2011_5k","cveh2011_50k","cveh2011_75k","cveh2011_8k","elevation","highway_100","highway_200","highway_300","highway_400","highway_50","highway_500","imd_2012_100","imd_2012_1k","imd_2012_10k","imd_2012_1200","imd_2012_1500","imd_2012_1800","imd_2012_200","imd_2012_2k","imd_2012_2500","imd_2012_300","imd_2012_3500","imd_2012_400","imd_2012_4k","imd_2012_500","imd_2012_5k","imd_2012_600","imd_2012_6k","imd_2012_700","imd_2012_7k","imd_2012_800","imd_2012_8k","lane_10_primary","lane_10_residential","lane_10_unclassified","lane_20_highway","maxv_10_primary","maxv_10_residential","maxv_10_unclassified","maxv_20_highway","method","pcar2011_1k","pcar2011_10k","pcar2011_100k","pcar2011_12k","pcar2011_15k","pcar2011_150k","pcar2011_20k","pcar2011_200k","pcar2011_25k","pcar2011_30k","pcar2011_45k","pcar2011_5k","pcar2011_50k","pcar2011_75k","pcar2011_8k","pop2011","pop2011_1k","pop2011_10k","pop2011_100k","pop2011_12k","pop2011_15k","pop2011_150k","pop2011_20k","pop2011_200k","pop2011_25k","pop2011_30k","pop2011_45k","pop2011_5k","pop2011_50k","pop2011_75k","pop2011_8k","primary_100","primary_200","primary_300","primary_400","primary_50","primary_500","res_2012_100","res_2012_1k","res_2012_10k","res_2012_1200","res_2012_1500","res_2012_1800","res_2012_200","res_2012_2k","res_2012_2500","res_2012_300","res_2012_3500","res_2012_400","res_2012_4k","res_2012_500","res_2012_5k","res_2012_600","res_2012_6k","res_2012_700","res_2012_7k","res_2012_800","res_2012_8k","slope","unclassified_100","unclassified_200","unclassified_300","unclassified_400","unclassified_50","unclassified_500","year",".geo","lane_10_localA","maxv_10_localA","localA_50","localA_100","localA_200","localA_300","localA_400","localA_500","residential_50","residential_100","residential_200","residential_300","residential_400","residential_500","road_tag","area_type"
"000000000000000002ee_0",4473672.5,2882557.5,65815,"DE",313,7895,178796,9135,10296,468244,12641,822572,15187,17149,29305,5020,36059,85445,6575,371,364.0702,782.449,1182.5204,1604.0449,203.00873,2046.5215,0,78,3926,112,191,282,2,361,601,5,1210,7,1525,12,2088,20,2489,30,2848,44,3034,0,0,0,2,0,0,0,80,"Automatic counter",4401,110959,2443892,128380,144696,6038514,177650,10039535,213418,240999,411823,70552,506729,1194154,92402,1100,8243,207789,4599809,240412,270968,11437753,332679,19157969,399660,451309,771205,132121,948932,2237845,173039,0,0,0,0,0,0,2,198,4967,280,421,589,5,715,1068,13,1737,22,2070,42,2714,63,3085,89,3567,120,3769,7.129978,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.087769105837799,49.03670171073235]}",0,0,0,0,0,0,343.01697,576.7822,32.890945,301.09406,835.36096,1607.0569,2578.02,4746.6772,"highway","urban"
"00000000000000001926_0",3615142.5,3198977.5,30286,"UK",2714,162279,1327127,222831,320036,1739251,461343,2421688,561758,625599,792008,48658,842006,1094919,104903,11,214.46451,510.90662,1512.3577,2105.8762,97.892456,2516.2063,4,189,14530,254,374,533,12,666,1010,23,1854,38,2385,58,3732,79,5278,103,7065,130,9174,0,0,0,4,0,0,0,48,"Manual count",20013,1196506,9785085,1642962,2359673,12804356,3401546,17597454,4141922,4612627,5839583,358763,6208228,8072985,773468,12647,40513,2422078,19807866,3325836,4776668,25921446,6885722,35645062,8384458,9337303,11821020,726242,12567264,16342075,1565725,278.53595,738.33887,985.73914,1392.9211,67.79488,1771.569,5,271,23761,379,615,882,13,1095,1619,28,2984,46,3811,74,5788,102,8381,131,11461,170,14988,1.4632168,0,15,165,380,0,620,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.19358252368397968,51.45701258351594]}",0,0,0,0,0,42.512665,360.44647,768.5109,0,0,195.71292,586.7755,2438.9475,5249.188,"highway","urban"
"00000000000000001be7_0",3565587.5,3461567.5,10579,"UK",629,32508,934205,49364,71659,1553744,109790,1817401,146641,171686,287932,8310,332966,585456,19845,72,0,0,0,0,0,0,2,67,6994,97,176,248,5,285,376,10,639,14,852,20,1487,26,2155,33,3131,41,4292,2,1,0,0,48,0,0,0,"Manual count",4643,239688,6888021,363968,528352,11455969,809496,13399947,1081207,1265869,2122965,61274,2455008,4316647,146325,1807,9399,485199,13943363,736779,1069539,23190222,1638657,27137808,2188679,2562489,4297502,124038,4969653,8738152,296206,216.71521,378.27136,598.3929,828.47754,125.6054,1016.92206,4,146,10152,210,309,376,8,423,590,17,1081,26,1545,37,2582,51,3436,69,4703,89,6325,2.2969906,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.497431555656258,53.72038184512298]}",0,0,0,0,0,0,200.55551,506.3757,47.477905,376.1224,1386.3444,2400.045,3355.149,4109.505,"primary","urban"
"00000000000000001efb_0",3511307.5,3442717.5,64338,"UK",2197,75319,1003582,95885,129179,1504644,169600,1868863,194078,221757,375953,25372,458184,761040,54525,30,489.37677,1385.6976,2994.6235,4264.408,228.11,5370.88,3,226,11582,315,496,710,10,878,1357,23,2444,37,3001,61,4289,82,5629,105,7016,138,8513,0,0,0,3,0,0,0,64,"Manual count",16199,555337,7399545,706974,952459,11093947,1250487,13779383,1430963,1635047,2771955,187072,3378252,5611255,402023,7572,32793,1124165,14978838,1431122,1928056,22457383,2531351,27977781,2896687,3309812,5611245,378690,6838568,11358817,813813,0,0,243.9368,1090.4951,0,1750.1422,5,273,18676,384,592,806,13,971,1437,29,2845,48,3642,74,5327,101,7495,130,10080,169,13080,0.908768,0,30,160,165,0,240,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.260573202863003,53.47396381504089]}",0,0,0,0,0,0,418.08228,1111.3654,4.6537986,86.33703,950.0427,1825.2008,3105.608,5110.875,"highway","urban"
"000000000000000003da_0",4483962.5,2841927.5,12574,"DE",12,1187,230309,1864,4530,464699,7123,733540,9791,12988,35984,318,43245,124217,734,456,0,0,0,0,0,0,1,6,1034,12,23,30,2,34,62,2,150,3,169,4,221,5,297,5,437,6,597,0,0,0,0,0,0,0,0,"Automatic counter",178,16685,3199699,26194,63658,6028251,100101,9020922,137603,182522,505681,4481,607715,1743491,10327,36,334,31247,5963173,49054,119211,11335675,187456,17121454,257684,341803,946970,8393,1138044,3254077,19340,0,0,0,0,0,0,0,26,1343,48,61,76,1,85,142,3,278,6,304,8,375,11,510,12,697,13,1017,2.0312343,50,90,115,150,15,190,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.212071240560146,48.668708813642546]}",2,77,125.051636,225.19055,400.57172,601.51434,803.216,1105.19017,9.092754,93.114975,318.37695,460.3703,665.59326,1014.7618,"localA","urban"
"00000000000000002c67_0",4292437.5,2694952.5,35074.0438356164,"CH",213,8709,233951,11633,15937,498545,24304,1403089,31821,38455,59693,3155,71226,135668,5915,415,442.89557,905.2631,1261.4911,1695.6265,177.32132,2186.28,0,17,2678,27,50,66,0,85,142,1,351,2,518,2,997,4,1271,6,1630,7,1957,0,0,0,2,0,0,0,120,"Automatic counter",2328,95364,2799269,127122,172793,6063578,263437,14795404,349936,425718,684925,34507,832777,1623002,64988,9,2895,161063,5211402,216272,297486,11214421,473132,26842604,638316,782633,1266843,56118,1536537,3017473,109878,0,0,0,0,0,0,0,34,6207,51,83,123,0,167,307,0,812,1,1212,2,2398,5,3065,11,3807,17,4514,1.6225251,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.62212735075242,47.36751737771691]}",0,0,58.215134,183.25534,407.40137,580.21643,771.6898,989.1677,0,0,0,0,43.537872,474.4354,"highway","urban"
"0000000000000000281a_0",3573532.5,3207967.5,1863,"UK",38,18027,1327029,28080,44178,2018671,73545,2508664,103368,155924,429306,1797,548100,1028387,9320,38,0,0,0,0,0,0,0,6,3022,8,11,12,0,15,21,1,72,2,139,3,324,4,566,4,901,4,1615,0,0,0,0,0,0,0,0,"Manual count",282,132922,9784369,207042,325734,14883933,542260,18432919,762148,1149652,3165334,13254,4041220,7582442,68719,300,572,269073,19806415,419115,659382,30129420,1097693,37319189,1542810,2327231,6407559,26830,8180608,15349074,139109,0,0,0,0,0,0,0,0,6889,0,0,0,0,0,7,0,94,0,279,0,693,0,1187,0,1966,0,3451,0.28690633,0,0,110,125,0,125,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.8057210831572117,51.48320740340262]}",2,48,124.08238,201.87993,402.4337,1138.776,1868.03555,3047.60625,0,0,0,96.85704,96.85705,96.85704,"localA","rural"
"00000000000000002d95_0",4052387.5,2606622.5,80169.4657534247,"CH",606,9277,292694,13131,17617,681993,24868,1480870,30869,38230,85441,2097,107493,190029,5525,385,630.5836,1266.9581,1819.4877,2327.088,256.21228,2686.0874,1,101,2373,124,153,180,5,209,284,13,394,23,456,34,632,45,947,56,1291,70,1656,0,0,0,2,0,0,0,120,"Automatic counter",6826,104415,2225271,147733,189131,4617392,236663,10229047,289367,355856,735994,23606,921113,1485557,62190,3365,12905,197383,4291128,279277,358766,8990371,453231,19279956,554866,680827,1382039,44624,1734752,2839578,117563,0,194.56396,469.50854,685.7672,0,873.6586,5,205,4248,257,354,431,13,491,615,29,879,47,1059,72,1429,95,1848,119,2308,147,2938,3.04476,0,0,0,65,0,120,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.5018774911027375,46.515969138418825]}",0,0,82.62123,225.566704,589.38133,1137.55231,1579.92914,2010.64986,0,0,58.20124,475.48306,1857.1478,3925.8984,"highway","urban"
"000000000000000017e2_0",3520467.5,3482157.5,54534,"UK",977,12021,842697,13525,19581,1392954,34070,1733922,54400,90562,308164,5980,379304,651441,10520,122,381.13635,774.6804,1181.7019,1612.6445,179.55333,2715.6943,0,134,1966,177,266,345,3,392,476,9,683,20,787,37,975,52,1292,68,1548,89,1714,0,0,0,2,0,0,0,112,"Manual count",7208,88634,6213323,99725,144375,10270443,251206,12784446,401099,667726,2272136,44091,2796665,4803168,77568,2813,14592,179422,12577577,201874,292259,20799365,508515,25963739,811943,1351673,4599467,89255,5661267,9723014,157021,0,0,0,0,0,0,3,199,3481,261,416,567,8,655,857,19,1247,33,1378,56,1714,79,2397,105,2959,137,3176,4.076005,10,145,290,520,0,640,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.2254633199111424,53.836366008055975]}",0,0,0,0,0,0,425.79865,762.859678,0,0,392.13794,2142.5037,4848.547,7765.424,"highway","urban"
"000000000000000003ee_0",4528582.5,2732507.5,10914,"DE",5,485,138315,1004,1829,360738,3609,648072,10251,20258,35849,94,42691,78392,155,612,0,0,0,0,0,0,0,0,186,1,2,2,0,2,5,0,19,0,26,0,37,0,52,0,56,0,68,2,0,0,0,88,0,0,0,"Automatic counter",76,6397,1717378,13420,24629,4458547,48409,7376986,128064,240641,424983,1074,504732,952270,1858,112,132,11857,3171758,24998,44784,8241145,87764,13548929,232147,441876,774355,1894,922828,1746263,3359,190.9982,384.51724,613.5664,799.8706,82.09456,1010.22906,0,0,302,0,1,6,0,11,18,0,54,0,71,0,129,0,153,0,153,0,153,8.9015,0,5,175,320,0,405,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[12.763139817680637,47.67129395910589]}",0,0,0,0,0,0,0,0,0,0,24.243195,261.10385,261.10388,261.10385,"primary","rural"
"0000000000000000188e_0",3502312.5,3451797.5,86831,"UK",1388,45590,917445,57872,87576,1470470,156086,1810850,219326,258628,405740,14077,453043,726464,31169,112,399.91162,781.29895,1185.3524,1621.837,177.79123,2017.6248,0,115,7298,178,295,417,0,498,661,4,1121,10,1436,21,2192,32,2976,46,3835,64,4741,0,0,0,3,0,0,0,112,"Manual count",10239,336145,6764447,426704,645715,10841980,1150845,13351640,1617125,1906901,2991582,103793,3340352,5356317,229813,3076,20728,680457,13693213,863775,1307116,21947493,2329647,27111906,3273534,3860125,6055835,210109,6761848,10842748,465209,0,0,0,0,0,488.40063,0,247,12838,355,564,752,1,887,1218,9,1951,23,2559,48,3869,73,5368,104,7178,145,9007,0.8620365,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.4179142377109293,53.540482623297144]}",0,0,0,0,0,0,0,0,0,0,13.018408,1444.4104,4527.4805,7911.4346,"highway","urban"
"00000000000000001463_0",3409072.5,3245962.5,2701,"UK",1010,24257,374827,36638,46468,852315,69942,1541666,85461,93064,134946,4613,168498,265682,13108,107,0,0,0,0,0,0,3,132,3775,171,240,313,8,357,420,16,600,27,701,43,891,58,1247,72,1722,90,2286,0,1,0,0,0,48,0,0,"Manual count",7447,178852,2763649,270141,342619,6284239,515693,11366916,630120,686174,994978,34016,1242360,1958911,96647,3492,15075,362049,5594433,546845,693561,12721132,1043913,23009953,1275548,1389017,2014126,68859,2514900,3965407,195643,0,0,0,582.23663,0,937.91846,5,224,7916,306,438,550,12,627,744,25,1009,41,1167,65,1589,87,2438,110,3513,142,4796,3.049393,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.2384271834304976,51.57673337774287]}",0,0,0,78.33425,363.76648,578.192,974.2673,1527.83011,216.13733,519.8348,1988.0647,3462.3687,5462.877,8061.91,"residential","urban"
"000000000000000000eb_0",4306177.5,2959827.5,61556,"DE",49,2706,302490,5392,8443,705669,12006,1107712,15214,19400,33295,502,41152,103408,1388,263,398.31732,801.54297,1181.9929,1611.2954,177.61113,2017.9564,0,16,1259,23,37,49,1,52,62,2,142,2,185,3,233,4,379,5,547,7,651,0,0,0,3,0,0,0,130,"Automatic counter",698,38034,4250783,75783,118649,9912356,168726,14946936,213797,272631,467887,7061,578301,1453163,19505,0,1308,71225,7960269,141916,222191,18559895,315967,28050850,400370,510545,876194,13224,1082962,2721280,36528,0,0,0,0,0,0,0,19,2195,34,59,80,0,87,96,0,241,0,318,0,400,0,609,2,930,6,1192,3.267085,60,220,285,450,0,545,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.79434966114849,49.75089191872193]}",0,0,0,0,0,0,0,0,0,0,0,0,0,34.02498,"highway","rural"
"00000000000000000d17_0",3465642.5,3449627.5,1552,"UK",1798,48795,715665,58518,76605,1286804,100045,1769717,129251,157062,282137,19088,337732,513411,37500,33,247.0228,454.34613,664.06506,867.4603,2.0515597,1081.6982,4,191,8829,264,388,518,10,631,1002,20,1850,33,2351,54,3381,71,4411,88,5750,115,6928,0,1,0,0,0,32,0,0,"Manual count",13261,359778,5276699,431467,564820,9487781,737651,13048361,952991,1158044,2080236,140740,2490148,3785448,276493,6001,26846,728296,10681577,873417,1143362,19290329,1493221,26497980,1929132,2344219,4211005,284900,5040786,7662851,559704,124.97514,228.32257,331.74377,562.28064,39.21801,771.16003,5,229,11514,292,430,566,13,689,1251,29,2637,48,3216,74,4578,100,6105,128,7569,159,9017,1.0350639,0,0,0,65,0,110,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.9573986940810597,53.463889680806446]}",0,0,0,0,0,162.17532,536.800888,917.33652,85.54377,311.10638,1707.7477,3714.1782,6711.1147,10240.389,"residential","urban"
"0000000000000000131c_0",3688312.5,3276597.5,643,"UK",660,4387,726599,4919,6113,1478417,10744,2263369,20111,26289,84387,3088,98332,245479,3769,43,0,0,0,0,0,0,1,68,679,96,141,189,3,222,319,6,467,9,493,13,532,20,560,26,586,36,630,0,1,0,0,0,0,0,0,"Manual count",4870,32346,5357318,36272,45077,10900573,79220,16512322,148282,193833,622201,22775,725019,1809951,27791,1411,9859,65479,10844774,73427,91249,22065939,160366,33444276,300168,392375,1259518,46104,1467650,3663869,56259,0,0,0,0,0,446.13098,5,217,1603,289,408,534,11,611,774,22,1084,35,1108,54,1202,72,1301,96,1376,131,1477,4.4834924,15,65,65,65,0,65,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.7099618883080617,52.2351084380327]}",0,0,0,0,460.69562,838.779,1093.2859,1348.2767,91.56936,428.08456,1234.6492,1944.3665,2683.5234,3987.0476,"residential","urban"
"000000000000000010fa_0",3587227.5,3210947.5,2113,"UK",1526,24362,1365367,32512,53573,1999911,116501,2513398,200217,305052,690786,10561,780149,1025595,16762,34,0,0,0,0,0,0,4,180,4186,241,369,478,9,542,743,20,1193,34,1312,56,1503,77,1888,99,2391,125,2821,2,1,1,0,48,0,0,0,"Manual count",11252,179629,10067038,239720,395001,14745619,858978,18439345,1476233,2249194,5093263,77868,5752148,7561853,123590,7229,22779,363623,20378620,485265,799599,29849432,1738823,37334690,2988327,4553026,10310249,157628,11644026,15307396,250183,438.2642,845.86914,1283.556,1576.1016,250.24725,1798.2878,5,230,8942,301,424,559,13,691,1076,29,2004,49,2311,78,2729,104,3540,132,4728,163,5700,0.6417015,20,95,100,100,15,100,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.616535600982097,51.527671042602925]}",0,0,0,0,0,358.80704,635.5538,868.40454,115.09213,246.30122,1361.9336,3294.8042,5930.995,9361.667,"primary","urban"
"000000000000000012b2_0",3633907.5,3204302.5,268,"UK",3901,137509,1312240,183661,264230,1691337,398317,2392262,490912,580128,785739,39326,837703,1062381,88867,4,0,0,0,0,0,0,2,168,13691,247,415,597,7,737,1125,14,2067,24,2557,42,3895,60,5680,78,7380,102,9250,0,1,0,0,0,32,0,0,"Manual count",28765,1013875,9675322,1354159,1948206,12406249,2936851,17354256,3619560,4277365,5793365,289958,6176503,7833084,655229,12645,58230,2052379,19585674,2741214,3943738,25119488,5945044,35154551,7327045,8658634,11727461,586960,12503043,15856447,1326376,0,0,0,0,0,0,5,186,19819,250,410,605,12,773,1209,26,2258,41,2876,64,4408,84,6573,105,9114,130,12135,0.90729946,0,30,75,105,0,125,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.06391597610008481,51.52754605154279]}",0,0,0,0,0,0,0,0,135.44803,618.37213,2349.0522,4220.0317,7116.522,9882.363,"residential","urban"
"0000000000000000154c_0",3509382.5,3334452.5,12441,"UK",863,73804,764284,99718,139530,1872626,173783,3040129,195411,213750,305511,18959,321860,528912,49330,139,0,0,0,0,0,0,3,188,12971,255,409,598,9,745,1127,23,1949,38,2450,61,3670,80,5242,99,6894,125,8837,0,0,0,0,0,0,0,0,"Manual count",6367,544173,5635172,735236,1028777,13807130,1281328,22415284,1440795,1576011,2252580,139794,2373120,3899739,363717,992,12890,1101566,11407232,1488332,2082545,27949656,2593783,45375070,2916590,3190307,4559879,282984,4803887,7894210,736270,0,0,0,0,0,0,0,160,20863,243,389,539,0,676,1138,0,2405,0,3173,6,5137,21,7735,43,10813,77,14326,0.2868029,70,280,505,865,5,1135,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.018089758178679,52.51390443088746]}",2,48,133.51427,215.45996,423.5927,644.459,1214.10266,2140.0641,0,0,0,0,156.01764,745.80615,"localA","urban"
"00000000000000000f30_0",3454042.5,3432592.5,2773,"UK",402,15575,626787,24227,44894,1306196,76642,1773364,103750,126838,194895,2055,225816,499806,7320,7,0,0,0,0,0,0,1,31,3596,41,62,94,3,114,167,5,254,8,321,11,413,14,550,18,953,23,1554,0,0,0,0,0,0,0,0,"Manual count",2965,114843,4621389,178634,331009,9630758,565094,13074122,764963,935196,1436987,15158,1664978,3685142,53977,1700,6004,232477,9355039,361608,670060,19577768,1143916,26551537,1548510,1893111,2908881,30685,3370402,7459803,109266,0,0,0,0,0,0,3,112,5727,134,178,248,7,289,412,16,653,27,782,42,1048,52,1314,65,1928,81,2834,1.9228193,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-3.083003918191462,53.29503322631073]}",2,32,95.89704,186.00197,394.7456,649.8345,905.6603,1138.3284,26.363407,136.47676,943.43646,2121.1182,3255.039,4253.566,"localA","urban"
"00000000000000000b27_0",4320477.5,2419357.5,13691,"IT",9,5636,814507,6754,8798,1550595,12865,2215315,19682,45564,83141,630,99275,269519,3636,78,0,0,0,0,0,0,0,8,1113,9,11,13,0,17,38,0,83,0,110,2,161,2,317,3,520,4,839,2,0,0,0,90,0,0,0,"Automatic counter",72,42445,6133340,50864,66257,11701236,96881,16748509,148210,343107,626062,4750,747558,2029511,27383,20,116,67912,9813419,81383,106012,18720762,155010,26831464,237136,548972,1001700,7601,1196094,3247218,43814,189.39032,405.89697,595.30273,784.7814,89.69597,1001.28687,0,0,1287,0,0,0,0,5,32,0,88,0,99,0,159,0,339,0,575,0,932,0.6399322,0,0,95,175,0,220,2015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.99339820621535,44.885739393447444]}",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"primary","rural"
"00000000000000001fea_0",3609637.5,3230562.5,49544,"UK",579,26689,1285928,34729,54974,2006066,122492,2537531,240340,370955,734064,6978,803441,1096925,14458,90,405.01483,763.64935,1197.8754,1580.3245,176.0818,2006.073,0,27,3611,40,86,142,0,190,311,1,575,2,689,3,879,6,1085,9,1363,14,2038,0,0,0,2,0,0,0,112,"Manual count",4271,196787,9481327,256067,405337,14790997,903150,18603602,1772065,2735103,5412358,51456,5923881,8087779,106604,596,8647,398355,19192970,518355,820521,29941290,1828239,37668392,3587177,5536646,10956192,104162,11991662,16372023,215799,0,0,0,0,0,510.57495,3,99,8149,134,267,442,6,566,850,10,1477,15,1794,22,2356,31,2945,42,3563,59,4792,2.0884354,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.3362387563716606,51.73071383932421]}",0,0,0,0,0,0,0,0,0,0,97.44394,571.72064,954.7306,1569.7406,"highway","urban"
"000000000000000017d8_0",3499422.5,3455082.5,16305,"UK",1254,35049,885126,44578,70871,1463716,125695,1796278,203751,264095,406301,13466,450974,698799,26148,142,0,0,0,0,0,344.71277,2,104,5556,136,195,259,5,329,497,11,1021,19,1379,31,2138,42,2787,55,3577,69,4343,2,0,0,0,48,0,0,0,"Manual count",9246,258423,6526153,328685,522546,10792176,926771,13244202,1502288,1947214,2995718,99291,3325092,5152341,192795,3314,18718,523124,13210838,665356,1057787,21890591,1876056,26894420,3041069,3941729,6064207,200995,6730956,10429841,390275,194.82472,392.5487,593.11206,1227.7102,90.1211,1656.7643,5,238,10221,299,392,552,13,702,1076,29,1919,49,2464,79,3723,106,4955,134,6602,170,8101,1.8172588,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.4695376802038744,53.5650567012104]}",0,0,0,0,0,0,0,0,0,158.66882,832.863,2480.0703,4950.891,8562.509,"primary","urban"
"00000000000000000b7f_0",3553507.5,3376857.5,42851,"UK",468,21712,1131028,26328,36898,1714437,60067,2849512,96518,119913,217947,8442,294501,702708,17565,63,397.61697,847.7291,1467.9766,2344.504,180.31961,3594.4792,0,42,3904,65,120,190,2,243,371,6,725,11,948,18,1410,22,1942,26,2586,31,3219,0,0,0,2,0,0,0,112,"Dependent on a neighbouring counted link",3455,160085,8339222,194121,272057,12640780,442886,21009840,711643,884136,1606957,62249,2171395,5181160,129514,976,6995,324060,16881017,392958,550723,25588625,896531,42530042,1440573,1789750,3252951,126012,4395538,10488180,262175,0,0,0,0,0,0,3,141,6478,185,294,425,7,534,875,15,1458,25,1785,42,2417,58,3066,76,4117,100,5235,3.5918975,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-1.4739578765839434,52.95308478987083]}",0,0,0,28.513988,142.066,223.51366,364.54822,651.2981,11.3218355,229.02838,812.1457,1699.4185,2499.487,3693.6316,"highway","urban"
"00000000000000002cf0_0",4211432.5,2660137.5,25801.7342465753,"CH",203,2963,318096,4182,6969,674882,17802,1645043,28442,40318,96424,759,108857,185969,2047,532,379.31024,777.9742,1175.6598,1603.6187,182.42041,2015.4043,0,45,735,58,74,78,0,87,113,1,146,2,170,7,190,13,257,17,432,23,552,0,0,0,2,0,0,0,120,"Automatic counter",2289,33354,3628923,47081,78438,6814933,200377,14683668,320123,453793,1085287,8549,1225222,2101406,23044,275,4328,63052,6712015,89000,148277,12512236,378785,26179703,605149,857832,2051584,16162,2316110,3927195,43562,0,0,0,0,0,145.78082,0,124,1896,151,186,205,0,232,284,1,365,8,429,27,465,47,617,65,1080,83,1439,4.436035,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.559275933777382,47.045190310814526]}",0,0,0,0,0,0,0,0,0,0,0,0,18.230726,679.3577,"highway","urban"
"000000000000000015e6_0",3484097.5,3454642.5,17757,"UK",982,24707,817283,33400,51538,1391517,103057,1791846,173319,236449,406492,8531,428379,600415,16984,89,548.0585,1300.7622,2394.6733,4054.3655,163.54604,5697.7954,1,88,4436,121,184,260,4,311,464,8,811,13,1056,21,1570,29,2084,40,2597,53,3224,0,0,0,3,0,0,0,96,"Manual count",7245,182172,6025937,246262,380002,10259843,759854,13211525,1277910,1743370,2997121,62906,3158496,4426943,125226,2655,14667,368771,12198254,498508,769235,20847322,1538166,26828271,2586864,3529090,6067047,127341,6393718,8961425,253495,0,114.784134,237.88246,351.77032,0,464.77747,5,176,7245,229,349,466,13,537,760,24,1240,34,1598,50,2444,68,3438,90,4349,115,5251,2.3153577,0,0,0,0,0,0,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-2.6965543954795907,53.53735993029816]}",0,0,0,0,0,0,0,0,0,12.71914,1003.2356,1982.2916,2701.2358,4325.0576,"highway","urban"
"000000000000000020c8_0",3646527.5,3281927.5,67889,"UK",286,13185,1146458,14639,16999,1870505,22673,2539337,33501,43596,94985,7275,127756,457198,11664,16,450.03793,825.06976,1225.105,1625.1235,250.01776,2051.3657,0,23,1663,29,54,93,1,117,205,1,382,1,507,5,781,8,1047,10,1250,15,1448,0,0,0,3,0,0,0,112,"Manual count",2114,97215,8452991,107936,125343,13791491,167177,18658342,247008,321446,700337,53644,941968,3370987,86003,1743,4280,196793,17111319,218495,253731,27917998,338415,37775575,500017,650701,1417688,108592,1906819,6823861,174096,0,0,0,0,0,0,0,113,4162,144,232,338,0,420,644,0,1050,4,1288,17,1689,32,2310,49,2955,72,3490,0.6417329,0,0,0,0,0,50,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[0.09257158897353664,52.23314013934713]}",0,0,0,0,0,0,0,438.93927,0,0,0,0,281.6837,1441.4827,"highway","urban"
"00000000000000001f73_0",3626692.5,3195982.5,36589,"UK",2771,139330,1292025,189640,288492,1655861,418705,2388684,526835,606100,789424,34970,842727,1088390,88318,17,351.92365,644.49567,1044.5287,1522.6378,216.85641,1791.1355,2,145,13376,201,332,470,7,577,890,17,1541,27,1947,40,3037,52,4483,69,6148,92,8253,0,0,0,1,0,0,0,48,"Manual count",20438,1027304,9526275,1398246,2127097,12143863,3087170,17304478,3884425,4468858,5820530,257842,6213542,8024848,651184,5455,41373,2079563,19283959,2830459,4305865,24588413,6249333,35055983,7863210,9046272,11782451,521949,12578021,16244633,1318188,0,20.928898,258.76575,653.49493,0,1117.6206,3,293,23145,413,668,918,9,1119,1707,23,3202,42,4061,73,6302,102,9022,136,11864,183,15413,0.9078226,75,140,235,280,30,285,2013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-0.022833558706807634,51.44472762591811]}",2,32,41.587524,117.81156,239.17563,476.5711,754.68494,1137.0004,47.9722,194.23805,587.69244,1407.3367,2784.9382,4888.558,"highway","urban"
